insertId,jsonPayload.application,jsonPayload.container,jsonPayload.container_logname,jsonPayload.filename,jsonPayload.message,"'labels.""compute.googleapis.com/resource_id""","'labels.""compute.googleapis.com/resource_name""","'labels.""compute.googleapis.com/zone""","'labels.""goog-drz-cloudfunctions-id""","'labels.""goog-drz-cloudfunctions-location""","'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",logName,receiveLocation,receiveTimestamp,resource.labels.cluster_name,resource.labels.cluster_uuid,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,textPayload,timestamp
9gj0c4xjpypw4e2l1,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966645      4 drwx--x---   2 yarn     yarn         4096 Dec  2 02:02 ./tmp",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.563190984Z"
9gj0c4xjpypw4e2l0,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966636     44 -r-x------   1 yarn     yarn        42404 Dec  2 02:02 ./py4j-0.10.9.5-src.zip",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.562688176Z"
9gj0c4xjpypw4e2k9,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966633      8 -r-x------   1 yarn     yarn         4588 Dec  2 02:02 ./__spark_conf__/__spark_conf__.properties",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.562096045Z"
dw4u1fm7vbxkiljl4,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export LOCAL_USER_DIRS=""/hadoop/yarn/nm-local-dir/usercache/root/""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.561841430Z"
9gj0c4xjpypw4e2k8,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966621      4 -r-x------   1 yarn     yarn         1335 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/configuration.xsl",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.561632706Z"
dw4u1fm7vbxkiljl3,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export LOCAL_DIRS=""/hadoop/yarn/nm-local-dir/usercache/root/appcache/application_1764487936651_0015""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.561288235Z"
9gj0c4xjpypw4e2k7,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966620     12 -r-x------   1 yarn     yarn         9533 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/capacity-scheduler.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.561090696Z"
9gj0c4xjpypw4e2k6,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966613     12 -r-x------   1 yarn     yarn         8398 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/mapred-site.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.560628258Z"
9gj0c4xjpypw4e2k5,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966618     12 -r-x------   1 yarn     yarn         8699 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/yarn-site.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.560117673Z"
dw4u1fm7vbxkiljl2,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export NM_HTTP_PORT=""8042""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.559790361Z"
9gj0c4xjpypw4e2k4,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966622      8 -r-x------   1 yarn     yarn         7700 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/yarn-env.sh",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.559640224Z"
9gj0c4xjpypw4e2k3,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966619      8 -r-x------   1 yarn     yarn         4214 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/core-site.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.559086364Z"
dw4u1fm7vbxkiljl1,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export NM_HOST=""nettalco-cluster-w-0.c.nettalco-data-478503.internal""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.558682556Z"
9gj0c4xjpypw4e2k2,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966623      8 -r-x------   1 yarn     yarn         7693 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/hdfs-site.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.558569422Z"
dw4u1fm7vbxkiljl0,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export NM_PORT=""8026""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.558161816Z"
9gj0c4xjpypw4e2k1,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966615     20 -r-x------   1 yarn     yarn        17741 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/hadoop-env.sh",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.557498466Z"
9gj0c4xjpypw4e2k0,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966628     12 -r-x------   1 yarn     yarn        11765 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/hadoop-policy.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.557061826Z"
9gj0c4xjpypw4e2j9,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966629      4 -r-x------   1 yarn     yarn          977 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/fairscheduler.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.556553743Z"
dw4u1fm7vbxkiljk9,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export CONTAINER_ID=""container_1764487936651_0015_01_000002""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.556503994Z"
9gj0c4xjpypw4e2j8,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966624      4 -r-x------   1 yarn     yarn         2567 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/container-executor.cfg",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.556112333Z"
dw4u1fm7vbxkiljk8,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_TOKEN_FILE_LOCATION=""/hadoop/yarn/nm-local-dir/usercache/root/appcache/application_1764487936651_0015/container_1764487936651_0015_01_000002/container_tokens""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.556016738Z"
dw4u1fm7vbxkiljk7,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export LANG=${LANG:-""C.UTF-8""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.554505567Z"
9gj0c4xjpypw4e2j7,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966614     16 -r-x------   1 yarn     yarn        13759 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/log4j.properties",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.554428441Z"
9gj0c4xjpypw4e2j6,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966626      4 -r-x------   1 yarn     yarn         2316 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/ssl-client.xml.example",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.553956848Z"
dw4u1fm7vbxkiljk6,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export LD_LIBRARY_PATH=${LD_LIBRARY_PATH:-"":/usr/lib/hadoop/lib/native""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.553888264Z"
9gj0c4xjpypw4e2j5,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966631      8 -r-x------   1 yarn     yarn         4113 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/mapred-queues.xml.template",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.552364554Z"
dw4u1fm7vbxkiljk5,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_MAPRED_HOME=${HADOOP_MAPRED_HOME:-""/usr/lib/hadoop-mapreduce""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.552248033Z"
9gj0c4xjpypw4e2j4,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966617      4 -r-x------   1 yarn     yarn           82 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/yarn-timelineserver.logging.properties",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.551916608Z"
dw4u1fm7vbxkiljk4,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_YARN_HOME=${HADOOP_YARN_HOME:-""/usr/lib/hadoop-yarn""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.551769378Z"
9gj0c4xjpypw4e2j3,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966625      4 -r-x------   1 yarn     yarn         2164 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/mapred-env.sh",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.550288694Z"
dw4u1fm7vbxkiljk3,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_CONF_DIR=${HADOOP_CONF_DIR:-""/etc/hadoop/conf""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.550018111Z"
9gj0c4xjpypw4e2j2,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966627      4 -r-x------   1 yarn     yarn         1535 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/distcp-default.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.549858507Z"
dw4u1fm7vbxkiljk2,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_HDFS_HOME=${HADOOP_HDFS_HOME:-""/usr/lib/hadoop-hdfs""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.549466981Z"
dw4u1fm7vbxkiljk1,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export HADOOP_COMMON_HOME=${HADOOP_COMMON_HOME:-""/usr/lib/hadoop""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.548874727Z"
9gj0c4xjpypw4e2j1,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966616      4 -r-x------   1 yarn     yarn         3321 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/hadoop-metrics2.properties",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.548291080Z"
9gj0c4xjpypw4e2j0,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966630      4 -r-x------   1 yarn     yarn         2697 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__/ssl-server.xml.example",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.547919366Z"
9gj0c4xjpypw4e2i9,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966612      4 drwx------   2 yarn     yarn         4096 Dec  2 02:02 ./__spark_conf__/__hadoop_conf__",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.547484546Z"
dw4u1fm7vbxkiljk0,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export JAVA_HOME=${JAVA_HOME:-""/usr/lib/jvm/temurin-11-jdk-amd64""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.547185270Z"
9gj0c4xjpypw4e2i8,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966632    164 -r-x------   1 yarn     yarn       167822 Dec  2 02:02 ./__spark_conf__/__spark_hadoop_conf__.xml",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.546948335Z"
dw4u1fm7vbxkiljj9,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'export PATH=${PATH:-""/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.546658550Z"
9gj0c4xjpypw4e2i7,application_1764487936651_0015,container_1764487936651_0015_01_000001,directory.info,application_1764487936651_0015.container_1764487936651_0015_01_000001.directory.info,"'  1966611      4 -r-x------   1 yarn     yarn          703 Dec  2 02:02 ./__spark_conf__/metrics.properties",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.476066990Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.546397128Z"
dw4u1fm7vbxkiljj8,application_1764487936651_0015,container_1764487936651_0015_01_000002,launch_container.sh,application_1764487936651_0015.container_1764487936651_0015_01_000002.launch_container.sh,"'echo ""Setting up env variables""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:03:05.689510565Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:03:01.544995963Z"
