id_communication,SMS_received
5696143,0
5718119,0
5748646,0
5677631,0
5704523,0
5674807,0
5661005,0
5666770,0
5678008,0
5685414,0
5686654,0
5724026,0
5652240,0
5705565,0
5675994,0
5676004,0
5732729,0
5752928,0
5711840,0
5668015,0
5722532,0
5694391,0
5686183,0
5711382,0
5683353,0
5682958,0
5706842,0
5678107,0
5651238,0
5677471,0
5628129,0
5662063,0
5645073,0
5701650,0
5688484,0
5683886,0
5678146,0
5631836,0
5679451,0
5588098,0
5527056,0
5716717,0
5697018,0
5697014,0
5682219,0
5741629,0
5673053,0
5649429,0
5691677,0
5720188,0
5627371,0
5653267,0
5689819,0
5704037,0
5674742,0
5742657,0
5703797,0
5689632,0
5697147,0
5699676,0
5743176,0
5731493,0
5667374,0
5655583,0
5745955,0
5584043,0
5725857,0
5601030,0
5745532,0
5691332,0
5657872,0
5711136,0
5735773,0
5653886,0
5749302,0
5669941,0
5670061,0
5710571,0
5672218,0
5743679,0
5738965,0
5657718,0
5541669,0
5562015,0
5682547,0
5672069,0
5644106,0
5646182,0
5715344,0
5557752,0
5555855,0
5644947,0
5682141,0
5670957,0
5680137,0
5748213,0
5666577,0
5645187,0
5733849,0
5694790,0
5707721,0
5571277,0
5573927,0
5696518,0
5713573,0
5700758,0
5684400,0
5712615,0
5688020,0
5692962,0
5682330,0
5700697,0
5534610,0
5707995,0
5731054,0
5711866,0
5683872,0
5716740,0
5667024,0
5543587,0
5707417,0
5663005,0
5705959,0
5652737,0
5686347,0
5647049,0
5684854,0
5643300,0
5604550,0
5688533,0
5616022,0
5676456,0
5678091,0
5679286,0
5730889,0
5753652,0
5654563,0
5719593,0
5742247,0
5668082,0
5661634,0
5675226,0
5677717,0
5729718,0
5653428,0
5732826,0
5712004,0
5737273,0
5689898,0
5661464,0
5706440,0
5667263,0
5678315,0
5680795,0
5669959,0
5733570,0
5672676,0
5673505,0
5644629,0
5693933,0
5664389,0
5700251,0
5660895,0
5688103,0
5697849,0
5697854,0
5682903,0
5718740,0
5655056,0
5691533,0
5651843,0
5668500,0
5650612,0
5733390,0
5703147,0
5675460,0
5675205,0
5687261,0
5655457,0
5735104,0
5709553,0
5632086,0
5710982,0
5688889,0
5717228,0
5666933,0
5613764,0
5693340,0
5636418,0
5671217,0
5675052,0
5675815,0
5710909,0
5710501,0
5649924,0
5705949,0
5649621,0
5699629,0
5663231,0
5668208,0
5651512,0
5655942,0
5751179,0
5638803,0
5730107,0
5680102,0
5717098,0
5664287,0
5719157,0
5676239,0
5668900,0
5678097,0
5739180,0
5654056,0
5712690,0
5694433,0
5730807,0
5705402,0
5655993,0
5694670,0
5693167,0
5702908,0
5678934,0
5709306,0
5732651,0
5646061,0
5675259,0
5675292,0
5702602,0
5643131,0
5620299,0
5658527,0
5698796,0
5642635,0
5697414,0
5661007,0
5693395,0
5722657,0
5660970,0
5717065,0
5716188,0
5692682,0
5692243,0
5667578,0
5648636,0
5732179,0
5732066,0
5707089,0
5693940,0
5721189,0
5653229,0
5653761,0
5664249,0
5541450,0
5664658,0
5592460,0
5673399,0
5696546,0
5548337,0
5670500,0
5671610,0
5693700,0
5698266,0
5639664,0
5641922,0
5644138,0
5676304,0
5665696,0
5748915,0
5573953,0
5570686,0
5663678,0
5634804,0
5740702,0
5728572,0
5652140,0
5609680,0
5652361,0
5676283,0
5672677,0
5724979,0
5700483,0
5656455,0
5654151,0
5738447,0
5668097,0
5469130,0
5696694,0
5705183,0
5678883,0
5670160,0
5663253,0
5681798,0
5649479,0
5618676,0
5730205,0
5741586,0
5589247,0
5747109,0
5685810,0
5671211,0
5226182,0
5735898,0
5697661,0
5680534,0
5694719,0
5694699,0
5680508,0
5680736,0
5630174,0
5643863,0
5655802,0
5673325,0
5667461,0
5714481,0
5718176,0
5683188,0
5666955,0
5647507,0
5643706,0
5672778,0
5656243,0
5686355,0
5662540,0
5689752,0
5712561,0
5712612,0
5673321,0
5617432,0
5733164,0
5708423,0
5708426,0
5703686,0
5621764,0
5713494,0
5720600,0
5560845,0
5665210,0
5639209,0
5671683,0
5671725,0
5671739,0
5724542,0
5634266,0
5640896,0
5681904,0
5705555,0
5722802,0
5659138,0
5646663,0
5641044,0
5686608,0
5681971,0
5646156,0
5667151,0
5744758,0
5565382,0
5576247,0
5583347,0
5704608,0
5708496,0
5710104,0
5681172,0
5663407,0
5700364,0
5603744,0
5750546,0
5644851,0
5714892,0
5671708,0
5661036,0
5642252,0
5744241,0
5627305,0
5629529,0
5590587,0
5665214,0
5675399,0
5646773,0
5726574,0
5658680,0
5714994,0
5714968,0
5615639,0
5651484,0
5708756,0
5656187,0
5689589,0
5664265,0
5677259,0
5712778,0
5742337,0
5603928,0
5604478,0
5662929,0
5738861,0
5683982,0
5653679,0
5687056,0
5607637,0
5689742,0
5650499,0
5732796,0
5643271,0
5673238,0
5717793,0
5664377,0
5682137,0
5644230,0
5746021,0
5708798,0
5681016,0
5709144,0
5604719,0
5581603,0
5640817,0
5608856,0
5745415,0
5709637,0
5733771,0
5671338,0
5685479,0
5648239,0
5746037,0
5606630,0
5608738,0
5720389,0
5697290,0
5742724,0
5748626,0
5683986,0
5683476,0
5723836,0
5693605,0
5667347,0
5667349,0
5676437,0
5735641,0
5740113,0
5661792,0
5689946,0
5733589,0
5730748,0
5656139,0
5656253,0
5660994,0
5661537,0
5684362,0
5656702,0
5659707,0
5672347,0
5639254,0
5646821,0
5620574,0
5680349,0
5682393,0
5654890,0
5697426,0
5749142,0
5732951,0
5694649,0
5742846,0
5696825,0
5670214,0
5646917,0
5600056,0
5599533,0
5701415,0
5636595,0
5716737,0
5719393,0
5668985,0
5662233,0
5712236,0
5655138,0
5690641,0
5701619,0
5643906,0
5613008,0
5614244,0
5597709,0
5726826,0
5693533,0
5692904,0
5712796,0
5676734,0
5648923,0
5685865,0
5661027,0
5672019,0
5649414,0
5700907,0
5707334,0
5747181,0
5714641,0
5693591,0
5689951,0
5675616,0
5648868,0
5666426,0
5707814,0
5721197,0
5703598,0
5686857,0
5587350,0
5700335,0
5682429,0
5546072,0
5564539,0
5668018,0
5658319,0
5648739,0
5716197,0
5716203,0
5643240,0
5704381,0
5577042,0
5649878,0
5648893,0
5705283,0
5594016,0
5703525,0
5699939,0
5707799,0
5681285,0
5686610,0
5739832,0
5659244,0
5677394,0
5706209,0
5677418,0
5726737,0
5726341,0
5557742,0
5704652,0
5654435,0
5655124,0
5655202,0
5643352,0
5652794,0
5706349,0
5643447,0
5672173,0
5609548,0
5613421,0
5681542,0
5705305,0
5639391,0
5715315,0
5716657,0
5652472,0
5630755,0
5656194,0
5730235,0
5661894,0
5504767,0
5609158,0
5688152,0
5656292,0
5642750,0
5650909,0
5730489,0
5706766,0
5635007,0
5718012,0
5688946,0
5695191,0
5722628,0
5654572,0
5623377,0
5719316,0
5635965,0
5699712,0
5676658,0
5677236,0
5610051,0
5705175,0
5704716,0
5661829,0
5666061,0
5648842,0
5659656,0
5697216,0
5703714,0
5654470,0
5703338,0
5671997,0
5535848,0
5606196,0
5671744,0
5630683,0
5694320,0
5692058,0
5647735,0
5633388,0
5691511,0
5642984,0
5653357,0
5656085,0
5683198,0
5705916,0
5649560,0
5643229,0
5671980,0
5656094,0
5566092,0
5648784,0
5700162,0
5612569,0
5629209,0
5694765,0
5569798,0
5571624,0
5555862,0
5706706,0
5747891,0
5561354,0
5608602,0
5644922,0
5622200,0
5645345,0
5707020,0
5713921,0
5614961,0
5655478,0
5696698,0
5703585,0
5709586,0
5690070,0
5717862,0
5627814,0
5706328,0
5703388,0
5739534,0
5649242,0
5664961,0
5740540,0
5582418,0
5577611,0
5582446,0
5622076,0
5657109,0
5476177,0
5664997,0
5673718,0
5674971,0
5676634,0
5682432,0
5602292,0
5629038,0
5682015,0
5683647,0
5724606,0
5669975,0
5648520,0
5686848,0
5680921,0
5666721,0
5729530,0
5680453,0
5708541,0
5711482,0
5678876,0
5628235,0
5541201,0
5667110,0
5644812,0
5749875,0
5651792,0
5726216,0
5710401,0
5657079,0
5684166,0
5713553,0
5718649,0
5682165,0
5694333,0
5683710,0
5694401,0
5726308,0
5669578,0
5653488,0
5726714,0
5644227,0
5613715,0
5585431,0
5646366,0
5680760,0
5664325,0
5720958,0
5691748,0
5653318,0
5677748,0
5715979,0
5656476,0
5732970,0
5677722,0
5678803,0
5684757,0
5726762,0
5705548,0
5679607,0
5689922,0
5698981,0
5636879,0
5728404,0
5687180,0
5621374,0
5671866,0
5698439,0
5680133,0
5645223,0
5684134,0
5658021,0
5692768,0
5665406,0
5695695,0
5663993,0
5635988,0
5687059,0
5685762,0
5634425,0
5609001,0
5712541,0
5676355,0
5620971,0
5748767,0
5735315,0
5632531,0
5648257,0
5673869,0
5635975,0
5722128,0
5742468,0
5673095,0
5718183,0
5692707,0
5665302,0
5665532,0
5692624,0
5689595,0
5689674,0
5717219,0
5743810,0
5585062,0
5726103,0
5672574,0
5710030,0
5709361,0
5696980,0
5690894,0
5735642,0
5651544,0
5616865,0
5679145,0
5636696,0
5687257,0
5663272,0
5712525,0
5730919,0
5675670,0
5745763,0
5675714,0
5703297,0
5550551,0
5542036,0
5651614,0
5664423,0
5651563,0
5656496,0
5654180,0
5704481,0
5680609,0
5646843,0
5744512,0
5681443,0
5640880,0
5557264,0
5739805,0
5720245,0
5690519,0
5665754,0
5617045,0
5609095,0
5691092,0
5640439,0
5636425,0
5650625,0
5621855,0
5583878,0
5602478,0
5559303,0
5699279,0
5679550,0
5647851,0
5699148,0
5650090,0
5655889,0
5515432,0
5521083,0
5651782,0
5628550,0
5708348,0
5680807,0
5674035,0
5670044,0
5659283,0
5691323,0
5747357,0
5647680,0
5690312,0
5657474,0
5673929,0
5718521,0
5674866,0
5649386,0
5741176,0
5721912,0
5665746,0
5740817,0
5721452,0
5693106,0
5748026,0
5677150,0
5695746,0
5707176,0
5736655,0
5679404,0
5691571,0
5707163,0
5639202,0
5670422,0
5670413,0
5665575,0
5616367,0
5739814,0
5740835,0
5708888,0
5658807,0
5677046,0
5704629,0
5693140,0
5603675,0
5716568,0
5416213,0
5550852,0
5721339,0
5529090,0
5580377,0
5707195,0
5685729,0
5727076,0
5667706,0
5729243,0
5651858,0
5523419,0
5730712,0
5651710,0
5667351,0
5606328,0
5506664,0
5693737,0
5721131,0
5680970,0
5709912,0
5463167,0
5729949,0
5714300,0
5692534,0
5659375,0
5746535,0
5651045,0
5678263,0
5673231,0
5643393,0
5678041,0
5425493,0
5662484,0
5439975,0
5523424,0
5660398,0
5748788,0
5661181,0
5731817,0
5543470,0
5669198,0
5739773,0
5733097,0
5653607,0
5696625,0
5600325,0
5651712,0
5659015,0
5587550,0
5635612,0
5704961,0
5713159,0
5679052,0
5711617,0
5656259,0
5645519,0
5600687,0
5669125,0
5357752,0
5731400,0
5408556,0
5607723,0
5713531,0
5656838,0
5661031,0
5672155,0
5706130,0
5662441,0
5717906,0
5707394,0
5735856,0
5661948,0
5667061,0
5687274,0
5667412,0
5706847,0
5740890,0
5671095,0
5667338,0
5712784,0
5454373,0
5457345,0
5706170,0
5609134,0
5668707,0
5668943,0
5720357,0
5660429,0
5685053,0
5652239,0
5709087,0
5668128,0
5655266,0
5676260,0
5677500,0
5678052,0
5692057,0
5654410,0
5636823,0
5671718,0
5668318,0
5676078,0
5643712,0
5669197,0
5637500,0
5745959,0
5651933,0
5714555,0
5684583,0
5644196,0
5654429,0
5750267,0
5706803,0
5701589,0
5652708,0
5651378,0
5677662,0
5657756,0
5677054,0
5699817,0
5647933,0
5705141,0
5652104,0
5656832,0
5708417,0
5657689,0
5686279,0
5653137,0
5678163,0
5697838,0
5664440,0
5672851,0
5683687,0
5656363,0
5729588,0
5748741,0
5649778,0
5639026,0
5649096,0
5686400,0
5675434,0
5679251,0
5671808,0
5698616,0
5611756,0
5703055,0
5751408,0
5682942,0
5683133,0
5683027,0
5698036,0
5671435,0
5704234,0
5656645,0
5658150,0
5657420,0
5733248,0
5693267,0
5735925,0
5659918,0
5663539,0
5664214,0
5749425,0
5712430,0
5666354,0
5724616,0
5695043,0
5660625,0
5710512,0
5718725,0
5690828,0
5698827,0
5667522,0
5667156,0
5686118,0
5742460,0
5746300,0
5701290,0
5751131,0
5693812,0
5690764,0
5689652,0
5744990,0
5674127,0
5716849,0
5706219,0
5645174,0
5725530,0
5694186,0
5642469,0
5697331,0
5740296,0
5607283,0
5732315,0
5747808,0
5661789,0
5656308,0
5670543,0
5712787,0
5641346,0
5650219,0
5674926,0
5678185,0
5750482,0
5672116,0
5698629,0
5628821,0
5634764,0
5624563,0
5676563,0
5730579,0
5660380,0
5679279,0
5648720,0
5681710,0
5716158,0
5692281,0
5690962,0
5651209,0
5646217,0
5684230,0
5673998,0
5591773,0
5713834,0
5592498,0
5593778,0
5594571,0
5608611,0
5673524,0
5647955,0
5655258,0
5675251,0
5704588,0
5587007,0
5602876,0
5655061,0
5591280,0
5587887,0
5667072,0
5608190,0
5588880,0
5675593,0
5712727,0
5668350,0
5612250,0
5702638,0
5720939,0
5665163,0
5754642,0
5754622,0
5705054,0
5748202,0
5747445,0
5573486,0
5617447,0
5695092,0
5673561,0
5649705,0
5769418,0
5755517,0
5717061,0
5788163,0
5758392,0
5761430,0
5755170,0
5606579,0
5781073,0
5773589,0
5776193,0
5747749,0
5781971,0
5754761,0
5780362,0
5766602,0
5763766,0
5773875,0
5766282,0
5777393,0
5774626,0
5765654,0
5762665,0
5766473,0
5780512,0
5788888,0
5698636,0
5764090,0
5763605,0
5788089,0
5777124,0
5539570,0
5790083,0
5788376,0
5763131,0
5783585,0
5772313,0
5736845,0
5755616,0
5701217,0
5700472,0
5758085,0
5786894,0
5787396,0
5712581,0
5713772,0
5755720,0
5767847,0
5782929,0
5770965,0
5761795,0
5767782,0
5789229,0
5775325,0
5781297,0
5762124,0
5775183,0
5759491,0
5759493,0
5773681,0
5762076,0
5714248,0
5772186,0
5778976,0
5698693,0
5698628,0
5699373,0
5766835,0
5774552,0
5781083,0
5763993,0
5769646,0
5784089,0
5780140,0
5767991,0
5762828,0
5768299,0
5756371,0
5759700,0
5757690,0
5771780,0
5766193,0
5727065,0
5779094,0
5765630,0
5769830,0
5781386,0
5785688,0
5748985,0
5748989,0
5762115,0
5763421,0
5778462,0
5762032,0
5773439,0
5549568,0
5537254,0
5785087,0
5753303,0
5770861,0
5769973,0
5763551,0
5764031,0
5758973,0
5783950,0
5784212,0
5785215,0
5784075,0
5780404,0
5765022,0
5766242,0
5770642,0
5698215,0
5719947,0
5757575,0
5768143,0
5774480,0
5777151,0
5770694,0
5774065,0
5786456,0
5766664,0
5765467,0
5783808,0
5765050,0
5760780,0
5759885,0
5759886,0
5772849,0
5767276,0
5682409,0
5760408,0
5765220,0
5765412,0
5715494,0
5723121,0
5743672,0
5747908,0
5780817,0
5770568,0
5767741,0
5770561,0
5748616,0
5742978,0
5692562,0
5766499,0
5757439,0
5745548,0
5775656,0
5771537,0
5744931,0
5777307,0
5699877,0
5785708,0
5778808,0
5770653,0
5602298,0
5789365,0
5770261,0
5765251,0
5789773,0
5779052,0
5770286,0
5745310,0
5787703,0
5757296,0
5790040,0
5780633,0
5774304,0
5768489,0
5774282,0
5747818,0
5781071,0
5774955,0
5710932,0
5785880,0
5762765,0
5771183,0
5773761,0
5773466,0
5742359,0
5624149,0
5776870,0
5766999,0
5728382,0
5785141,0
5765666,0
5763089,0
5722175,0
5722308,0
5721461,0
5722580,0
5765682,0
5761571,0
5761761,0
5627519,0
5737614,0
5756341,0
5775506,0
5775045,0
5774436,0
5741946,0
5770815,0
5786833,0
5756795,0
5762352,0
5748343,0
5755304,0
5707873,0
5757828,0
5684773,0
5675074,0
5657337,0
5755026,0
5691498,0
5757491,0
5768666,0
5768631,0
5779130,0
5773175,0
5773174,0
5782473,0
5781053,0
5772219,0
5759948,0
5767796,0
5777045,0
5721263,0
5770393,0
5761942,0
5774697,0
5781785,0
5717846,0
5719025,0
5756567,0
5770791,0
5770776,0
5782721,0
5769876,0
5751907,0
5776087,0
5721057,0
5773835,0
5754191,0
5719876,0
5760195,0
5773478,0
5659559,0
5655095,0
5664827,0
5787940,0
5639897,0
5763324,0
5751059,0
5747715,0
5787673,0
5768751,0
5756423,0
5757468,0
5767331,0
5776570,0
5743260,0
5755510,0
5776297,0
5788529,0
5776505,0
5754802,0
5773696,0
5760563,0
5760539,0
5759155,0
5788270,0
5775570,0
5707750,0
5780892,0
5762126,0
5773521,0
5714464,0
5758005,0
5773503,0
5755635,0
5772633,0
5789282,0
5788120,0
5755445,0
5768273,0
5762025,0
5745175,0
5747669,0
5748755,0
5775338,0
5759233,0
5707184,0
5589609,0
5638447,0
5640307,0
5636646,0
5531870,0
5638428,0
5641313,0
5639951,0
5419869,0
5623706,0
5641322,0
5630639,0
5638322,0
5640923,0
5639206,0
5639771,0
5641282,0
5638055,0
5637582,0
5537871,0
5628457,0
5642253,0
5548541,0
5640760,0
5638764,0
5451745,0
5625230,0
5625244,0
5638216,0
5637895,0
5642072,0
5637740,0
5625130,0
5637332,0
5639098,0
5526961,0
5536871,0
5631369,0
5635810,0
5639006,0
5633923,0
5629523,0
5642881,0
5641036,0
5626229,0
5629742,0
5641000,0
5629139,0
5708043,0
5669034,0
5669020,0
5719388,0
5542881,0
5426087,0
5673598,0
5652616,0
5659020,0
5694465,0
5689653,0
5615551,0
5669396,0
5661327,0
5694742,0
5702477,0
5646451,0
5668575,0
5697068,0
5715013,0
5645031,0
5673338,0
5710228,0
5697084,0
5621229,0
5708586,0
5668590,0
5665725,0
5688652,0
5648020,0
5648695,0
5708872,0
5660411,0
5682425,0
5665428,0
5691846,0
5678218,0
5644556,0
5614690,0
5693002,0
5705497,0
5634456,0
5736809,0
5676565,0
5676085,0
5486763,0
5648639,0
5685957,0
5740964,0
5681500,0
5597154,0
5596972,0
5662516,0
5682181,0
5710404,0
5725692,0
5725417,0
5672147,0
5677882,0
5716887,0
5693345,0
5714445,0
5630538,0
5655212,0
5690027,0
5658715,0
5686103,0
5660034,0
5690657,0
5744395,0
5744393,0
5704109,0
5711845,0
5671852,0
5717011,0
5649925,0
5697114,0
5683839,0
5684546,0
5682940,0
5650048,0
5669490,0
5669473,0
5678433,0
5664010,0
5554482,0
5737838,0
5667360,0
5672366,0
5688586,0
5686205,0
5714432,0
5631559,0
5661330,0
5640492,0
5706891,0
5697025,0
5669022,0
5485280,0
5651508,0
5709347,0
5684439,0
5662048,0
5716859,0
5649713,0
5694329,0
5669652,0
5715392,0
5715398,0
5715262,0
5662888,0
5687254,0
5669381,0
5671578,0
5476657,0
5636519,0
5587641,0
5612185,0
5666822,0
5724166,0
5679337,0
5751056,0
5669775,0
5664407,0
5708779,0
5600340,0
5708507,0
5684241,0
5644662,0
5698691,0
5735686,0
5714744,0
5741831,0
5707627,0
5663696,0
5712838,0
5670057,0
5687487,0
5636196,0
5613854,0
5646205,0
5538870,0
5489096,0
5556343,0
5646288,0
5672538,0
5697093,0
5712429,0
5653064,0
5694577,0
5719078,0
5659936,0
5595060,0
5695208,0
5622404,0
5683919,0
5688001,0
5692961,0
5682314,0
5659370,0
5644652,0
5731567,0
5703093,0
5675737,0
5687807,0
5617712,0
5654448,0
5752764,0
5744247,0
5602448,0
5692111,0
5644568,0
5605679,0
5648367,0
5686861,0
5737953,0
5667080,0
5661527,0
5672926,0
5753620,0
5688629,0
5653855,0
5683547,0
5645808,0
5645781,0
5671009,0
5684587,0
5693857,0
5662806,0
5690266,0
5695580,0
5724987,0
5653042,0
5714051,0
5671616,0
5671620,0
5655652,0
5676385,0
5684830,0
5692452,0
5653422,0
5702126,0
5721270,0
5692440,0
5720494,0
5687102,0
5649629,0
5669244,0
5675009,0
5682955,0
5675321,0
5712000,0
5654404,0
5722148,0
5736223,0
5682823,0
5729727,0
5636036,0
5680618,0
5732875,0
5738445,0
5715238,0
5667669,0
5668304,0
5659103,0
5623647,0
5681726,0
5674050,0
5710136,0
5694403,0
5705331,0
5728783,0
5742844,0
5640206,0
5693018,0
5682566,0
5697845,0
5678966,0
5682712,0
5710848,0
5680280,0
5649283,0
5702530,0
5702572,0
5744637,0
5705598,0
5671995,0
5643212,0
5643169,0
5689191,0
5730622,0
5662735,0
5596720,0
5717003,0
5688784,0
5623337,0
5659274,0
5735988,0
5675953,0
5541482,0
5686633,0
5710582,0
5541697,0
5700353,0
5671846,0
5604677,0
5632165,0
5689407,0
5587991,0
5620822,0
5629033,0
5710321,0
5682262,0
5664305,0
5716723,0
5693629,0
5649478,0
5677450,0
5695310,0
5745859,0
5552050,0
5528648,0
5740910,0
5617006,0
5723295,0
5606751,0
5622391,0
5635403,0
5578254,0
5748283,0
5641109,0
5670173,0
5539622,0
5668958,0
5636017,0
5684056,0
5676280,0
5714076,0
5658212,0
5738758,0
5668473,0
5696353,0
5745558,0
5679149,0
5664503,0
5679201,0
5643202,0
5698968,0
5720160,0
5721218,0
5390148,0
5725409,0
5692673,0
5548359,0
5697149,0
5696443,0
5683457,0
5683449,0
5680729,0
5694841,0
5635378,0
5635088,0
5699530,0
5668674,0
5749331,0
5739245,0
5685772,0
5742211,0
5709645,0
5702357,0
5739170,0
5655796,0
5689540,0
5665662,0
5623815,0
5614507,0
5674116,0
5712212,0
5736209,0
5736590,0
5684925,0
5708277,0
5694093,0
5683315,0
5702286,0
5708420,0
5708446,0
5687616,0
5602162,0
5629706,0
5697012,0
5677388,0
5638039,0
5705291,0
5682885,0
5693309,0
5732806,0
5691682,0
5645770,0
5624203,0
5599200,0
5743703,0
5676293,0
5651352,0
5658661,0
5736709,0
5645646,0
5737379,0
5723484,0
5725370,0
5611385,0
5732574,0
5681202,0
5647523,0
5638578,0
5710965,0
5666763,0
5656693,0
5655256,0
5642934,0
5607525,0
5681326,0
5652586,0
5577952,0
5731689,0
5724527,0
5724818,0
5662346,0
5594581,0
5576103,0
5604060,0
5582925,0
5628646,0
5645060,0
5675326,0
5675374,0
5703148,0
5658602,0
5686812,0
5714951,0
5672602,0
5673368,0
5618461,0
5705386,0
5658861,0
5711261,0
5698059,0
5677300,0
5683792,0
5684181,0
5614535,0
5683629,0
5657123,0
5666021,0
5642281,0
5654325,0
5709794,0
5687381,0
5674757,0
5702007,0
5746012,0
5708804,0
5682056,0
5709117,0
5574854,0
5745420,0
5649175,0
5656619,0
5657914,0
5700948,0
5627621,0
5604646,0
5649664,0
5682879,0
5705332,0
5679533,0
5651289,0
5689133,0
5567628,0
5567880,0
5752922,0
5656317,0
5683978,0
5605074,0
5670041,0
5745090,0
5673296,0
5715425,0
5698837,0
5620830,0
5566481,0
5717233,0
5718312,0
5680868,0
5606017,0
5731827,0
5602265,0
5687073,0
5745924,0
5648173,0
5689893,0
5697254,0
5618832,0
5678219,0
5640553,0
5697774,0
5690618,0
5658494,0
5695704,0
5692911,0
5702645,0
5676803,0
5648322,0
5649407,0
5709167,0
5743925,0
5696843,0
5647290,0
5688273,0
5645900,0
5678328,0
5749587,0
5690400,0
5689409,0
5715426,0
5715441,0
5536264,0
5550052,0
5723441,0
5636050,0
5724319,0
5587070,0
5665071,0
5697390,0
5679200,0
5513676,0
5594756,0
5692885,0
5721723,0
5648211,0
5648756,0
5680639,0
5654716,0
5695341,0
5675212,0
5664703,0
5617526,0
5674106,0
5681535,0
5630514,0
5637028,0
5559087,0
5623784,0
5594449,0
5746533,0
5674282,0
5671998,0
5613139,0
5601055,0
5672763,0
5654137,0
5691326,0
5674074,0
5716114,0
5705647,0
5749021,0
5749042,0
5716991,0
5696723,0
5562484,0
5579777,0
5690746,0
5674021,0
5659468,0
5701394,0
5675831,0
5667758,0
5650098,0
5650634,0
5695719,0
5662763,0
5679177,0
5750187,0
5655299,0
5614146,0
5626210,0
5705891,0
5707639,0
5712353,0
5650810,0
5730744,0
5680829,0
5737589,0
5681110,0
5717235,0
5661418,0
5536530,0
5481200,0
5705502,0
5647107,0
5703342,0
5659767,0
5677810,0
5679363,0
5729713,0
5718128,0
5681225,0
5668919,0
5729510,0
5640548,0
5714763,0
5645380,0
5737011,0
5662585,0
5598574,0
5611315,0
5596375,0
5729847,0
5745167,0
5628496,0
5716608,0
5710785,0
5693205,0
5689221,0
5660465,0
5676733,0
5687952,0
5661839,0
5687627,0
5703994,0
5697338,0
5279633,0
5473046,0
5679592,0
5676071,0
5684647,0
5662900,0
5705201,0
5602903,0
5504774,0
5601740,0
5660769,0
5656361,0
5636199,0
5688085,0
5741534,0
5661600,0
5711269,0
5643275,0
5671989,0
5661614,0
5741411,0
5597353,0
5711102,0
5602636,0
5620788,0
5583948,0
5744947,0
5668727,0
5689885,0
5623599,0
5691652,0
5624313,0
5639997,0
5617896,0
5641946,0
5650596,0
5659345,0
5630762,0
5681940,0
5565666,0
5565719,0
5567105,0
5690113,0
5646781,0
5690023,0
5637120,0
5682362,0
5742255,0
5665449,0
5685351,0
5670135,0
5691750,0
5695121,0
5687486,0
5636366,0
5598836,0
5623219,0
5672989,0
5689304,0
5642192,0
5674675,0
5666881,0
5696543,0
5731275,0
5731318,0
5645008,0
5680055,0
5646221,0
5596354,0
5715320,0
5647728,0
5698033,0
5693433,0
5693496,0
5722313,0
5673075,0
5562270,0
5679386,0
5696514,0
5653756,0
5708574,0
5674834,0
5719391,0
5639045,0
5489248,0
5504597,0
5673740,0
5651129,0
5653598,0
5651763,0
5651770,0
5622701,0
5677673,0
5707606,0
5707678,0
5712944,0
5689734,0
5716399,0
5594924,0
5552916,0
5703374,0
5666226,0
5734377,0
5749359,0
5670655,0
5648365,0
5694442,0
5691374,0
5725813,0
5738493,0
5694589,0
5720253,0
5743376,0
5644330,0
5711870,0
5674892,0
5704139,0
5679271,0
5703077,0
5654300,0
5657354,0
5711755,0
5699226,0
5618841,0
5647424,0
5683614,0
5736747,0
5657903,0
5679834,0
5658045,0
5665815,0
5692767,0
5695694,0
5671524,0
5664106,0
5675759,0
5645530,0
5632762,0
5522083,0
5696173,0
5710443,0
5704845,0
5721346,0
5692714,0
5688482,0
5664557,0
5673311,0
5711075,0
5687780,0
5650946,0
5678050,0
5729671,0
5736479,0
5682043,0
5721250,0
5657234,0
5692139,0
5698730,0
5677824,0
5689745,0
5676804,0
5714981,0
5655905,0
5633136,0
5603801,0
5606975,0
5598669,0
5574658,0
5650803,0
5644963,0
5692615,0
5651891,0
5742522,0
5704617,0
5708088,0
5636032,0
5734977,0
5705032,0
5709624,0
5588635,0
5666301,0
5687602,0
5739041,0
5666894,0
5635427,0
5747488,0
5705255,0
5632392,0
5647831,0
5666752,0
5693313,0
5665224,0
5719859,0
5599923,0
5707685,0
5696952,0
5753150,0
5621164,0
5589316,0
5626068,0
5632991,0
5516125,0
5524418,0
5662765,0
5643834,0
5644345,0
5638711,0
5697607,0
5675604,0
5704217,0
5649766,0
5581457,0
5691420,0
5624206,0
5654169,0
5725123,0
5721466,0
5685658,0
5686312,0
5746786,0
5662582,0
5743655,0
5732956,0
5684928,0
5735042,0
5680297,0
5561637,0
5731016,0
5652523,0
5703913,0
5697164,0
5649050,0
5754796,0
5731330,0
5621475,0
5620606,0
5678150,0
5735527,0
5685764,0
5663767,0
5703673,0
5668708,0
5696041,0
5739940,0
5686997,0
5635760,0
5638879,0
5666643,0
5682755,0
5695825,0
5660821,0
5682072,0
5414803,0
5416723,0
5623574,0
5741648,0
5677536,0
5689979,0
5698459,0
5485772,0
5477999,0
5742037,0
5627056,0
5657491,0
5451961,0
5731543,0
5692260,0
5701811,0
5673225,0
5748322,0
5666709,0
5624372,0
5634730,0
5429896,0
5643023,0
5728986,0
5682974,0
5680967,0
5721141,0
5673159,0
5731332,0
5728557,0
5445795,0
5632794,0
5621459,0
5713757,0
5699560,0
5743300,0
5701429,0
5646262,0
5689237,0
5675699,0
5425385,0
5652623,0
5671825,0
5698474,0
