id_suministro,id_medidor,anio_mes,energia_valle,energia_pico,energia_media,energia_total,monto_facturado
1005137,2005866,2021-08,71.2,86.78,53.32,211.3,138.34
1005137,2005866,2021-09,131.44,78.55,45.82,255.81,167.28
1005137,2005866,2021-10,92.95,131.64,62.21,286.81,187.42
1005137,2005866,2021-11,,,,,
1005137,2005866,2021-12,89.58,108.4,47.97,245.95,160.87
1005139,2005869,2021-01,180.07,92.78,66.43,339.28,221.53
1005139,2005869,2021-02,143.57,84.45,74.72,302.75,197.79
1005139,2005869,2021-03,72.43,55.39,66.91,194.73,127.57
1005139,2005869,2021-04,106.06,48.29,56.42,210.77,138.0
1005139,2005869,2021-05,75.04,53.74,76.4,205.18,134.37
1005139,2005869,2021-06,133.74,83.28,85.5,302.51,197.63
1005139,2005869,2021-07,91.46,86.48,81.17,259.11,169.42
1005139,2005869,2021-08,42.27,113.59,59.99,215.86,141.31
1005139,2005869,2021-09,124.81,112.48,60.42,297.7,194.51
1005139,2005869,2021-10,100.21,95.49,87.77,283.46,185.25
1005139,2005869,2021-11,114.0,114.65,72.56,301.21,196.79
1005139,2005869,2021-12,119.44,71.7,67.47,258.61,169.1
1005143,2005873,2021-01,99.83,68.91,51.57,220.31,144.2
1005143,2005873,2021-02,62.38,114.49,73.12,250.0,163.5
1005143,2005873,2021-03,99.47,51.34,53.77,204.58,133.97
1005143,2005873,2021-04,131.24,143.43,72.42,347.08,226.6
1005143,2005873,2021-05,123.05,133.84,69.83,326.72,213.37
1005143,2005873,2021-06,111.87,85.13,46.59,243.59,159.34
1005143,2005873,2021-07,124.49,71.62,58.71,254.83,166.64
1005143,2005873,2021-08,116.68,55.15,60.07,231.91,151.74
1005143,2005873,2021-09,110.05,58.04,55.6,223.68,146.39
1005143,2005873,2021-10,109.92,79.08,57.02,246.02,160.91
1005143,2005873,2021-11,106.9,98.18,78.24,283.33,185.16
1005143,2005873,2021-12,119.89,108.47,83.64,312.0,203.8
1005155,2005886,2021-01,107.41,50.86,75.01,233.29,152.64
1005155,2005886,2021-02,100.57,125.51,60.51,286.59,187.28
1005155,2005886,2021-03,,,,,
1005155,2005886,2021-04,119.2,89.65,72.45,281.29,183.84
1005155,2005886,2021-05,84.88,77.93,62.08,224.88,147.17
1005155,2005886,2021-06,96.13,38.41,60.8,195.34,127.97
1005155,2005886,2021-07,127.55,66.99,63.64,258.17,168.81
1005155,2005886,2021-08,67.72,105.58,78.37,251.67,164.59
1005155,2005886,2021-09,95.09,76.01,64.53,235.63,154.16
1005155,2005886,2021-10,131.52,104.67,82.15,318.34,207.92
1005155,2005886,2021-11,,,,,
1005155,2005886,2021-12,119.2,89.11,63.01,271.33,177.36
1005162,2005894,2021-01,72.56,91.41,46.85,210.82,138.03
1005162,2005894,2021-02,326.48,415.13,178.58,920.19,599.13
1005162,2005894,2021-03,112.54,103.45,44.08,260.06,170.04
1005162,2005894,2021-04,83.1,91.89,60.82,235.81,154.27
1005162,2005894,2021-05,109.1,93.25,64.1,266.45,174.19
1005162,2005894,2021-06,108.36,87.14,51.55,247.05,161.58
1005162,2005894,2021-07,84.5,74.09,68.06,226.65,148.33
1005162,2005894,2021-08,94.86,90.48,46.57,231.91,151.74
1005162,2005894,2021-09,88.01,72.24,61.38,221.62,145.06
1005162,2005894,2021-10,108.87,123.82,53.26,285.94,186.86
1005162,2005894,2021-11,129.1,115.39,76.2,320.7,209.45
1005162,2005894,2021-12,77.69,120.92,80.28,278.9,182.28
1005163,2005896,2021-01,92.27,86.11,61.16,239.55,156.71
1005163,2005896,2021-02,98.2,56.68,60.9,215.78,141.26
1005163,2005896,2021-03,85.21,48.04,44.26,177.51,116.38
1005163,2005896,2021-04,98.89,74.47,65.11,238.46,156.0
1005163,2005896,2021-05,74.63,72.88,65.77,213.29,139.64
1005163,2005896,2021-06,61.22,90.18,53.7,205.1,134.32
1005163,2005896,2021-07,109.45,74.31,84.31,268.07,175.25
1005163,2005896,2021-08,66.62,74.59,65.66,206.88,135.47
1005163,2005896,2021-09,90.75,77.63,64.07,232.45,152.1
1005163,2005896,2021-10,,,,,
1005163,2005896,2021-11,129.59,57.87,41.74,229.2,149.98
1005163,2005896,2021-12,92.13,81.07,46.74,219.94,143.96
1005166,2005899,2021-01,105.09,93.91,57.8,256.8,167.92
1005166,2005899,2021-02,53.18,56.18,55.07,164.43,107.88
1005166,2005899,2021-03,105.39,128.07,80.64,314.1,205.17
1005166,2005899,2021-04,130.71,135.48,60.3,326.49,213.22
1005166,2005899,2021-05,96.45,106.53,33.9,236.88,154.97
1005166,2005899,2021-06,93.64,92.73,63.55,249.92,163.45
1005166,2005899,2021-07,102.29,72.33,66.76,241.39,157.9
1005166,2005899,2021-08,112.14,145.75,54.15,312.03,203.82
1005166,2005899,2021-09,43.94,70.19,58.59,172.72,113.27
1005166,2005899,2021-10,68.97,17.49,78.87,165.33,108.46
1005166,2005899,2021-11,147.96,83.74,65.83,297.53,194.39
1005166,2005899,2021-12,55.39,123.09,68.27,246.75,161.39
1005167,2005900,2021-01,91.16,106.27,76.61,274.04,179.12
1005167,2005900,2021-02,139.2,82.66,45.85,267.71,175.01
1005167,2005900,2021-03,117.47,54.69,36.22,208.38,136.45
1005167,2005900,2021-04,100.39,80.09,50.59,231.07,151.2
1005167,2005900,2021-05,143.38,95.07,36.37,274.82,179.64
1005167,2005900,2021-06,112.0,115.64,71.02,298.65,195.12
1005167,2005900,2021-07,141.23,65.6,36.33,243.16,159.06
1005167,2005900,2021-08,109.82,77.62,66.96,254.4,166.36
1005167,2005900,2021-09,165.38,52.22,71.63,289.22,188.99
1005167,2005900,2021-10,116.08,106.65,74.37,297.1,194.12
1005167,2005900,2021-11,110.88,46.72,70.66,228.26,149.37
1005167,2005900,2021-12,96.39,93.39,66.05,255.82,167.29
1005172,2005905,2021-01,89.82,95.39,46.82,232.03,151.82
1005172,2005905,2021-02,137.59,104.31,54.55,296.44,193.69
1005172,2005905,2021-03,80.09,62.48,76.82,219.4,143.61
1005172,2005905,2021-04,77.05,109.25,41.84,228.13,149.29
1005172,2005905,2021-05,84.8,95.28,47.97,228.05,149.23
1005172,2005905,2021-06,,,,,
1005172,2005905,2021-07,,,,,
1005172,2005905,2021-08,61.55,40.75,75.29,177.59,116.43
1005172,2005905,2021-09,98.76,25.49,32.48,156.73,102.87
1005172,2005905,2021-10,92.9,90.85,59.96,243.71,159.41
1005172,2005905,2021-11,97.28,119.38,45.52,262.18,171.42
1005172,2005905,2021-12,90.07,106.05,57.25,253.38,165.69
1005189,2005926,2021-01,89.16,137.06,73.94,300.16,196.1
1005189,2005926,2021-02,68.94,87.27,50.96,207.16,135.65
1005189,2005926,2021-03,106.05,81.67,73.22,260.94,170.61
1005189,2005926,2021-04,124.76,86.05,77.96,288.77,188.7
1005189,2005926,2021-05,104.74,71.62,61.51,237.87,155.62
1005189,2005926,2021-06,72.67,56.16,73.17,202.0,132.3
1005189,2005926,2021-07,114.56,89.5,64.09,268.15,175.3
1005189,2005926,2021-08,115.45,105.4,58.48,279.33,182.56
1005189,2005926,2021-09,105.55,90.8,87.71,284.06,185.64
1005189,2005926,2021-10,93.88,90.44,80.56,264.88,173.17
1005189,2005926,2021-11,98.27,114.54,54.71,267.51,174.88
1005189,2005926,2021-12,89.8,84.52,66.94,241.25,157.81
1005194,2005931,2021-01,104.35,76.56,71.14,252.05,164.83
1005194,2005931,2021-02,71.73,144.25,50.28,266.26,174.07
1005194,2005931,2021-03,107.91,76.86,48.02,232.8,152.32
1005194,2005931,2021-04,97.63,69.62,61.13,228.39,149.45
1005194,2005931,2021-05,106.37,88.8,72.54,267.71,175.01
1005194,2005931,2021-06,84.34,64.84,56.28,205.47,134.55
1005194,2005931,2021-07,130.98,108.6,85.99,325.57,212.62
1005194,2005931,2021-08,102.39,92.89,97.02,292.3,191.0
1005194,2005931,2021-09,100.13,113.45,44.46,258.04,168.73
1005194,2005931,2021-10,92.77,124.36,46.99,264.12,172.68
1005194,2005931,2021-11,91.49,83.04,44.22,218.75,143.19
1005194,2005931,2021-12,88.61,108.36,38.54,235.5,154.08
1005217,2005957,2021-01,276.17,320.8,212.48,809.46,527.15
1005217,2005957,2021-02,84.82,77.3,38.44,200.55,131.36
1005217,2005957,2021-03,140.48,95.7,78.69,314.87,205.66
1005217,2005957,2021-04,129.54,81.92,55.87,267.33,174.77
1005217,2005957,2021-05,240.68,170.69,122.44,533.82,347.98
1005217,2005957,2021-06,39.24,109.82,46.44,195.5,128.07
1005217,2005957,2021-07,86.25,100.73,60.26,247.24,161.71
1005217,2005957,2021-08,104.27,53.11,74.89,232.27,151.97
1005217,2005957,2021-09,101.58,83.39,43.41,228.38,149.44
1005217,2005957,2021-10,74.33,63.86,67.49,205.68,134.69
1005217,2005957,2021-11,105.05,63.41,54.13,222.59,145.68
1005217,2005957,2021-12,111.8,81.26,91.72,284.77,186.1
1005227,2005967,2021-01,117.93,80.72,71.72,270.38,176.74
1005227,2005967,2021-02,92.05,88.17,67.43,247.64,161.97
1005227,2005967,2021-03,134.63,92.02,60.7,287.35,187.78
1005227,2005967,2021-04,86.42,63.83,73.11,223.36,146.19
1005227,2005967,2021-05,393.06,252.82,126.97,772.85,503.36
1005227,2005967,2021-06,117.25,96.0,57.19,270.43,176.78
1005227,2005967,2021-07,77.91,86.49,52.56,216.96,142.02
1005227,2005967,2021-08,93.74,50.94,60.37,205.05,134.28
1005227,2005967,2021-09,93.22,104.31,50.56,248.08,162.26
1005227,2005967,2021-10,117.09,88.4,61.29,266.78,174.41
1005227,2005967,2021-11,73.33,82.92,74.96,231.21,151.29
1005227,2005967,2021-12,138.32,102.64,50.57,291.52,190.49
1005245,2005990,2021-01,110.95,95.5,62.98,269.44,176.13
1005245,2005990,2021-02,170.09,141.58,121.26,432.92,282.4
1005245,2005990,2021-03,316.27,362.76,206.4,885.43,576.53
1005245,2005990,2021-04,99.34,63.12,48.14,210.6,137.89
1005245,2005990,2021-05,135.23,87.87,74.17,297.27,194.23
1005245,2005990,2021-06,49.7,100.65,82.78,233.13,152.53
1005245,2005990,2021-07,83.49,84.45,48.31,216.25,141.56
1005245,2005990,2021-08,119.27,106.41,59.55,285.23,186.4
1005245,2005990,2021-09,100.47,104.51,51.97,256.95,168.02
1005245,2005990,2021-10,123.61,99.31,52.41,275.33,179.97
1005245,2005990,2021-11,90.22,92.52,66.59,249.33,163.06
1005245,2005990,2021-12,73.09,94.72,65.97,233.78,152.96
1005254,2005999,2021-01,108.18,51.83,70.95,230.97,151.13
1005254,2005999,2021-02,109.44,82.03,64.7,256.17,167.51
1005254,2005999,2021-03,95.93,88.99,66.93,251.85,164.7
1005254,2005999,2021-04,70.87,51.11,74.88,196.86,128.96
1005254,2005999,2021-05,98.48,109.88,54.21,262.57,171.67
1005254,2005999,2021-06,135.64,130.46,53.3,319.4,208.61
1005254,2005999,2021-07,72.06,113.95,58.94,244.95,160.22
1005254,2005999,2021-08,78.88,74.33,56.93,210.13,137.59
1005254,2005999,2021-09,111.11,81.63,75.83,268.58,175.57
1005254,2005999,2021-10,50.14,87.16,56.61,193.91,127.04
1005254,2005999,2021-11,99.55,93.56,56.17,249.28,163.03
1005254,2005999,2021-12,88.37,50.19,66.92,205.49,134.57
1005258,2006003,2021-01,85.59,105.18,60.22,250.99,164.14
1005258,2006003,2021-02,75.96,61.02,47.22,184.2,120.73
1005258,2006003,2021-03,98.65,83.92,74.37,256.95,168.01
1005258,2006003,2021-04,112.35,109.2,42.31,263.85,172.51
1005258,2006003,2021-05,93.22,74.43,68.77,236.42,154.67
1005258,2006003,2021-06,106.66,135.13,46.94,288.73,188.67
1005258,2006003,2021-07,80.92,94.17,57.12,232.22,151.94
1005258,2006003,2021-08,99.63,64.53,57.4,221.56,145.01
1005258,2006003,2021-09,105.07,69.99,93.4,268.47,175.5
1005258,2006003,2021-10,98.81,27.71,67.3,193.82,126.98
1005258,2006003,2021-11,134.01,92.42,39.46,265.89,173.83
1005258,2006003,2021-12,142.07,81.09,55.12,278.28,181.88
1005273,2006022,2021-01,94.02,66.96,64.8,225.78,147.76
1005273,2006022,2021-02,86.85,106.05,61.14,254.04,166.13
1005273,2006022,2021-03,90.84,94.44,88.78,274.07,179.15
1005273,2006022,2021-04,100.69,79.89,67.09,247.67,161.98
1005273,2006022,2021-05,81.28,85.86,68.66,235.81,154.28
1005273,2006022,2021-06,106.43,71.43,77.69,255.55,167.11
1005273,2006022,2021-07,134.95,117.6,63.48,316.03,206.42
1005273,2006022,2021-08,87.91,101.39,34.68,223.98,146.59
1005273,2006022,2021-09,121.16,81.56,58.35,261.08,170.7
1005273,2006022,2021-10,72.25,112.78,66.29,251.32,164.36
1005273,2006022,2021-11,135.2,96.84,62.16,294.2,192.23
1005273,2006022,2021-12,124.33,87.24,55.07,266.64,174.32
1005283,2006033,2021-01,94.8,106.2,47.69,248.69,162.65
1005283,2006033,2021-02,,,,,
1005283,2006033,2021-03,92.25,127.34,47.01,266.6,174.29
1005283,2006033,2021-04,58.23,33.51,56.28,148.02,97.21
1005283,2006033,2021-05,110.72,80.38,50.66,241.76,158.14
1005283,2006033,2021-06,89.36,57.39,46.39,193.14,126.54
1005283,2006033,2021-07,106.7,82.38,96.65,285.73,186.73
1005283,2006033,2021-08,134.51,73.44,38.48,246.44,161.18
1005283,2006033,2021-09,83.53,87.81,52.38,223.71,146.41
1005283,2006033,2021-10,82.02,56.62,57.75,196.39,128.66
1005283,2006033,2021-11,92.19,100.55,46.3,239.03,156.37
1005283,2006033,2021-12,70.91,106.14,74.1,251.15,164.24
1005292,2006043,2021-01,63.77,87.71,46.8,198.28,129.88
1005292,2006043,2021-02,215.42,252.19,181.44,649.05,422.88
1005292,2006043,2021-03,102.23,66.34,55.1,223.67,146.39
1005292,2006043,2021-04,87.53,111.23,57.48,256.25,167.56
1005292,2006043,2021-05,99.4,68.51,83.51,251.42,164.42
1005292,2006043,2021-06,60.54,65.83,67.03,193.4,126.71
1005292,2006043,2021-07,96.73,69.01,51.59,217.33,142.26
1005292,2006043,2021-08,79.31,70.6,65.23,215.14,140.84
1005292,2006043,2021-09,98.91,71.5,66.39,236.81,154.93
1005292,2006043,2021-10,110.0,88.87,43.32,242.2,158.43
1005292,2006043,2021-11,113.9,75.08,53.15,242.13,158.38
1005292,2006043,2021-12,112.67,54.35,61.99,229.02,149.86
1005297,2006050,2021-01,93.14,54.71,59.91,207.76,136.05
1005297,2006050,2021-02,133.75,74.46,72.02,280.23,183.15
1005297,2006050,2021-03,123.79,36.46,70.23,230.47,150.81
1005297,2006050,2021-04,78.86,97.59,51.25,227.7,149.0
1005297,2006050,2021-05,138.85,95.71,36.94,271.5,177.47
1005297,2006050,2021-06,113.23,94.47,78.02,285.72,186.72
1005297,2006050,2021-07,77.42,101.28,47.46,226.17,148.01
1005297,2006050,2021-08,100.73,103.47,82.9,287.1,187.62
1005297,2006050,2021-09,92.69,94.88,56.23,243.8,159.47
1005297,2006050,2021-10,119.41,100.4,83.6,303.41,198.22
1005297,2006050,2021-11,111.66,64.74,51.79,228.19,149.32
1005297,2006050,2021-12,95.12,74.43,47.39,216.94,142.01
1005320,2006079,2021-01,109.21,61.71,56.9,227.81,149.08
1005320,2006079,2021-02,106.35,73.24,48.51,228.1,149.27
1005320,2006079,2021-03,66.84,47.62,72.99,187.45,122.84
1005320,2006079,2021-04,,,,,
1005320,2006079,2021-05,83.29,90.38,64.17,237.84,155.6
1005320,2006079,2021-06,142.55,113.07,65.04,320.66,209.43
1005320,2006079,2021-07,115.23,76.23,72.53,264.0,172.6
1005320,2006079,2021-08,128.8,118.67,75.05,322.51,210.63
1005320,2006079,2021-09,103.52,106.62,78.03,288.18,188.31
1005320,2006079,2021-10,110.01,84.66,52.72,247.39,161.8
1005320,2006079,2021-11,120.37,97.49,66.51,284.38,185.85
1005320,2006079,2021-12,96.67,75.92,73.36,245.96,160.87
1005348,2006110,2021-01,119.3,97.97,71.04,288.32,188.4
1005348,2006110,2021-02,98.06,90.59,70.59,259.25,169.51
1005348,2006110,2021-03,102.18,127.5,68.37,298.05,194.73
1005348,2006110,2021-04,108.62,57.42,48.38,214.42,140.37
1005348,2006110,2021-05,95.98,88.88,48.79,233.66,152.88
1005348,2006110,2021-06,120.74,120.22,36.44,277.41,181.32
1005348,2006110,2021-07,53.99,87.57,49.73,191.29,125.34
1005348,2006110,2021-08,126.25,113.8,48.19,288.23,188.35
1005348,2006110,2021-09,89.08,128.71,49.94,267.73,175.03
1005348,2006110,2021-10,137.8,96.26,53.96,288.01,188.21
1005348,2006110,2021-11,145.39,94.93,67.94,308.27,201.37
1005348,2006110,2021-12,98.66,126.19,67.03,291.88,190.72
1005351,2006113,2021-01,107.68,86.63,80.63,274.94,179.71
1005351,2006113,2021-02,75.24,83.69,50.54,209.47,137.15
1005351,2006113,2021-03,114.05,89.41,59.78,263.24,172.11
1005351,2006113,2021-04,82.86,98.66,39.25,220.77,144.5
1005351,2006113,2021-05,69.63,72.21,75.44,217.28,142.23
1005351,2006113,2021-06,94.39,97.46,55.61,247.46,161.85
1005351,2006113,2021-07,52.54,71.48,53.72,177.75,116.53
1005351,2006113,2021-08,48.72,91.96,70.76,211.44,138.43
1005351,2006113,2021-09,102.83,118.43,81.12,302.38,197.55
1005351,2006113,2021-10,95.51,124.14,47.88,267.52,174.89
1005351,2006113,2021-11,133.37,84.38,44.18,261.93,171.25
1005351,2006113,2021-12,98.96,90.86,55.54,245.36,160.49
1005353,2006115,2021-01,109.04,46.98,63.27,219.29,143.54
1005353,2006115,2021-02,151.76,100.52,57.1,309.38,202.1
1005353,2006115,2021-03,104.95,122.79,53.51,281.26,183.82
1005353,2006115,2021-04,79.21,96.23,83.1,258.54,169.05
1005353,2006115,2021-05,138.75,65.16,75.6,279.51,182.68
1005353,2006115,2021-06,74.0,86.11,61.18,221.29,144.84
1005353,2006115,2021-07,150.16,86.99,63.17,300.31,196.2
1005353,2006115,2021-08,118.55,124.09,40.21,282.86,184.86
1005353,2006115,2021-09,101.27,90.45,53.83,245.55,160.61
1005353,2006115,2021-10,124.59,58.34,78.92,261.85,171.2
1005353,2006115,2021-11,102.05,78.75,52.93,233.73,152.93
1005353,2006115,2021-12,126.06,22.5,82.04,230.6,150.89
1005357,2006121,2021-01,133.65,88.64,57.23,279.52,182.69
1005357,2006121,2021-02,111.03,102.04,75.12,288.19,188.32
1005357,2006121,2021-03,84.18,63.9,47.1,195.18,127.87
1005357,2006121,2021-04,145.64,80.4,51.34,277.37,181.29
1005357,2006121,2021-05,97.93,122.46,63.31,283.7,185.4
1005357,2006121,2021-06,97.74,124.44,97.12,319.31,208.55
1005357,2006121,2021-07,110.23,69.38,75.79,255.4,167.01
1005357,2006121,2021-08,121.13,51.76,50.91,223.8,146.47
1005357,2006121,2021-09,161.01,48.52,72.51,282.04,184.33
1005357,2006121,2021-10,114.97,82.08,63.16,260.21,170.14
1005357,2006121,2021-11,117.03,79.39,70.32,266.75,174.38
1005357,2006121,2021-12,33.61,62.1,55.37,151.07,99.2
1005408,2006181,2021-01,99.73,61.86,54.25,215.85,141.3
1005408,2006181,2021-02,113.39,81.21,46.3,240.9,157.59
1005408,2006181,2021-03,128.79,58.1,79.76,266.65,174.32
1005408,2006181,2021-04,87.3,106.36,43.68,237.33,155.26
1005408,2006181,2021-05,126.52,103.48,59.44,289.45,189.14
1005408,2006181,2021-06,84.17,113.17,51.94,249.28,163.03
1005408,2006181,2021-07,76.26,110.13,63.97,250.36,163.73
1005408,2006181,2021-08,103.13,90.05,49.18,242.35,158.53
1005408,2006181,2021-09,60.43,59.6,58.38,178.4,116.96
1005408,2006181,2021-10,86.1,87.74,52.79,226.63,148.31
1005408,2006181,2021-11,65.57,96.81,56.85,219.23,143.5
1005408,2006181,2021-12,110.97,47.43,64.16,222.56,145.67
1005411,2006184,2021-01,82.81,98.44,50.05,231.31,151.35
1005411,2006184,2021-02,98.76,83.14,44.87,226.76,148.39
1005411,2006184,2021-03,129.64,85.54,40.64,255.82,167.28
1005411,2006184,2021-04,107.09,142.25,75.79,325.14,212.34
1005411,2006184,2021-05,92.71,83.4,60.26,236.37,154.64
1005411,2006184,2021-06,55.31,46.2,66.71,168.22,110.34
1005411,2006184,2021-07,111.96,72.59,51.8,236.36,154.63
1005411,2006184,2021-08,88.57,56.92,62.46,207.95,136.17
1005411,2006184,2021-09,154.72,90.87,67.07,312.66,204.23
1005411,2006184,2021-10,103.31,78.12,70.5,251.93,164.75
1005411,2006184,2021-11,122.14,82.14,59.13,263.41,172.22
1005411,2006184,2021-12,80.61,29.1,49.71,159.42,104.62
1005421,2006195,2021-01,76.68,98.22,73.32,248.22,162.34
1005421,2006195,2021-02,121.71,104.65,45.05,271.4,177.41
1005421,2006195,2021-03,90.63,90.8,57.62,239.06,156.39
1005421,2006195,2021-04,130.46,86.84,53.97,271.26,177.32
1005421,2006195,2021-05,113.04,75.25,69.16,257.44,168.34
1005421,2006195,2021-06,385.38,313.15,235.19,933.72,607.92
1005421,2006195,2021-07,121.85,67.54,37.12,226.51,148.23
1005421,2006195,2021-08,99.45,112.44,57.86,269.75,176.34
1005421,2006195,2021-09,90.86,96.38,39.33,226.56,148.27
1005421,2006195,2021-10,143.81,145.61,55.31,344.72,225.07
1005421,2006195,2021-11,94.21,80.73,47.63,222.58,145.68
1005421,2006195,2021-12,122.17,119.57,53.47,295.2,192.88
1005440,2006214,2021-01,32.75,81.94,55.63,170.33,111.71
1005440,2006214,2021-02,131.47,112.36,58.75,302.57,197.67
1005440,2006214,2021-03,98.83,143.32,51.41,293.56,191.81
1005440,2006214,2021-04,87.88,90.09,26.1,204.07,133.65
1005440,2006214,2021-05,107.8,103.19,69.27,280.26,183.17
1005440,2006214,2021-06,119.84,63.75,42.57,226.16,148.0
1005440,2006214,2021-07,72.16,67.12,71.95,211.23,138.3
1005440,2006214,2021-08,59.31,79.55,72.3,211.16,138.25
1005440,2006214,2021-09,237.95,328.74,166.77,733.46,477.75
1005440,2006214,2021-10,150.63,91.61,69.78,312.02,203.81
1005440,2006214,2021-11,83.57,83.5,51.72,218.79,143.21
1005440,2006214,2021-12,249.28,322.83,222.57,794.69,517.55
1005442,2006217,2021-01,83.59,77.61,50.11,211.31,138.35
1005442,2006217,2021-02,104.34,69.36,66.21,239.91,156.94
1005442,2006217,2021-03,103.55,94.58,66.26,264.39,172.85
1005442,2006217,2021-04,115.43,95.47,67.42,278.32,181.91
1005442,2006217,2021-05,74.67,126.36,74.28,275.31,179.95
1005442,2006217,2021-06,94.53,95.37,74.47,264.37,172.84
1005442,2006217,2021-07,91.73,79.45,64.92,236.11,154.47
1005442,2006217,2021-08,67.0,75.84,62.87,205.71,134.71
1005442,2006217,2021-09,90.83,113.85,63.0,267.68,174.99
1005442,2006217,2021-10,59.81,84.92,56.14,200.87,131.57
1005442,2006217,2021-11,141.55,87.18,76.15,304.87,199.17
1005442,2006217,2021-12,119.12,102.66,73.25,295.03,192.77
1005448,2006223,2021-01,124.43,71.58,68.99,265.0,173.25
1005448,2006223,2021-02,97.25,74.49,35.42,207.16,135.65
1005448,2006223,2021-03,91.8,96.34,70.54,258.67,169.14
1005448,2006223,2021-04,104.88,36.88,96.05,237.8,155.57
1005448,2006223,2021-05,107.62,104.41,67.76,279.79,182.86
1005448,2006223,2021-06,106.69,87.7,67.7,262.08,171.35
1005448,2006223,2021-07,102.45,76.95,77.13,256.52,167.74
1005448,2006223,2021-08,108.16,100.66,48.86,257.68,168.49
1005448,2006223,2021-09,108.65,64.37,55.5,228.51,149.53
1005448,2006223,2021-10,128.36,138.7,54.77,321.82,210.18
1005448,2006223,2021-11,97.37,86.2,67.81,251.37,164.39
1005448,2006223,2021-12,129.62,78.4,60.72,268.73,175.67
1005454,2006229,2021-01,70.15,63.52,59.03,192.7,126.25
1005454,2006229,2021-02,112.51,134.86,78.05,325.42,212.52
1005454,2006229,2021-03,46.16,103.36,77.33,226.85,148.46
1005454,2006229,2021-04,123.19,84.4,58.14,265.74,173.73
1005454,2006229,2021-05,108.94,64.72,65.41,239.08,156.4
1005454,2006229,2021-06,118.27,101.3,50.53,270.1,176.57
1005454,2006229,2021-07,88.3,99.09,72.64,260.03,170.02
1005454,2006229,2021-08,98.46,65.3,70.66,234.43,153.38
1005454,2006229,2021-09,117.62,61.8,40.8,220.22,144.14
1005454,2006229,2021-10,90.31,105.44,58.49,254.25,166.26
1005454,2006229,2021-11,49.98,58.46,50.92,159.36,104.58
1005454,2006229,2021-12,93.51,81.31,65.93,240.75,157.49
1005455,2006232,2021-01,41.07,63.73,79.45,184.25,120.76
1005455,2006232,2021-02,94.65,61.8,48.91,205.36,134.49
1005455,2006232,2021-03,57.23,80.79,58.04,196.05,128.44
1005455,2006232,2021-04,68.66,76.32,67.27,212.26,138.97
1005455,2006232,2021-05,79.46,100.99,84.26,264.72,173.06
1005455,2006232,2021-06,140.62,45.23,59.82,245.67,160.68
1005455,2006232,2021-07,72.1,92.72,79.64,244.46,159.9
1005455,2006232,2021-08,86.28,99.02,90.95,276.25,180.56
1005455,2006232,2021-09,106.98,68.08,57.07,232.13,151.88
1005455,2006232,2021-10,122.3,63.93,51.77,238.0,155.7
1005455,2006232,2021-11,97.05,126.73,56.42,280.19,183.13
1005455,2006232,2021-12,161.38,87.16,50.4,298.94,195.31
1005458,2006236,2021-01,90.46,52.1,48.7,191.26,125.32
1005458,2006236,2021-02,145.09,124.22,74.45,343.76,224.44
1005458,2006236,2021-03,131.02,105.15,58.43,294.6,192.49
1005458,2006236,2021-04,293.15,376.62,162.22,832.0,541.8
1005458,2006236,2021-05,124.37,76.05,42.97,243.39,159.2
1005458,2006236,2021-06,87.4,57.34,91.04,235.78,154.26
1005458,2006236,2021-07,125.61,91.02,71.05,287.68,187.99
1005458,2006236,2021-08,89.66,49.21,37.58,176.45,115.69
1005458,2006236,2021-09,76.68,92.47,65.15,234.3,153.3
1005458,2006236,2021-10,133.14,68.31,67.18,268.64,175.61
1005458,2006236,2021-11,71.07,70.28,75.71,217.06,142.09
1005458,2006236,2021-12,74.19,68.02,46.16,188.37,123.44
1005474,2006255,2021-01,79.05,67.42,47.11,193.58,126.83
1005474,2006255,2021-02,139.11,80.78,52.95,272.84,178.34
1005474,2006255,2021-03,75.96,72.02,64.01,211.98,138.79
1005474,2006255,2021-04,108.64,166.23,65.63,340.5,222.32
1005474,2006255,2021-05,103.22,83.3,94.4,280.92,183.6
1005474,2006255,2021-06,114.22,77.11,40.89,232.21,151.94
1005474,2006255,2021-07,,,,,
1005474,2006255,2021-08,95.14,144.97,51.38,291.49,190.47
1005474,2006255,2021-09,78.38,89.12,60.75,228.25,149.36
1005474,2006255,2021-10,82.11,104.73,65.04,251.89,164.73
1005474,2006255,2021-11,87.09,63.15,74.72,224.96,147.23
1005474,2006255,2021-12,488.31,202.79,170.06,861.15,560.75
1005475,2006256,2021-01,133.33,77.62,52.78,263.72,172.42
1005475,2006256,2021-02,98.62,75.32,67.18,241.12,157.73
1005475,2006256,2021-03,90.64,128.0,61.83,280.47,183.31
1005475,2006256,2021-04,81.09,67.9,72.3,221.28,144.83
1005475,2006256,2021-05,109.61,112.89,60.94,283.45,185.24
1005475,2006256,2021-06,64.9,122.79,70.23,257.92,168.65
1005475,2006256,2021-07,,,,,
1005475,2006256,2021-08,128.9,102.37,77.65,308.92,201.8
1005475,2006256,2021-09,75.08,107.31,58.04,240.43,157.28
1005475,2006256,2021-10,99.37,83.3,36.65,219.32,143.56
1005475,2006256,2021-11,81.02,96.05,50.66,227.73,149.03
1005475,2006256,2021-12,96.86,86.33,66.88,250.07,163.55
1005480,2006261,2021-01,99.67,120.24,75.8,295.72,193.22
1005480,2006261,2021-02,87.61,100.92,88.01,276.53,180.75
