Date,date_id
2019-02-07,1499
2019-02-08,1500
2019-02-09,1501
2019-02-10,1502
2019-02-11,1503
2019-02-12,1504
2019-02-13,1505
2019-02-14,1506
2019-02-15,1507
2019-02-16,1508
2019-02-17,1509
2019-02-18,1510
2019-02-19,1511
2019-02-20,1512
2019-02-21,1513
2019-02-22,1514
2019-02-23,1515
2019-02-24,1516
2019-02-25,1517
2019-02-26,1518
2019-02-27,1519
2019-02-28,1520
2019-03-01,1521
2019-03-02,1522
2019-03-03,1523
2019-03-04,1524
2019-03-05,1525
2019-03-06,1526
2019-03-07,1527
2019-03-08,1528
2019-03-09,1529
2019-03-10,1530
2019-03-11,1531
2019-03-12,1532
2019-03-13,1533
2019-03-14,1534
2019-03-15,1535
2019-03-16,1536
2019-03-17,1537
2019-03-18,1538
2019-03-19,1539
2019-03-20,1540
2019-03-21,1541
2019-03-22,1542
2019-03-23,1543
2019-03-24,1544
2019-03-25,1545
2019-03-26,1546
2019-03-27,1547
2019-03-28,1548
2019-03-29,1549
2019-03-30,1550
2019-03-31,1551
2019-04-01,1552
2019-04-02,1553
2019-04-03,1554
2019-04-04,1555
2019-04-05,1556
2019-04-06,1557
2019-04-07,1558
2019-04-08,1559
2019-04-09,1560
2019-04-10,1561
2019-04-11,1562
2019-04-12,1563
2019-04-13,1564
2019-04-14,1565
2019-04-15,1566
2019-04-16,1567
2019-04-17,1568
2019-04-18,1569
2019-04-19,1570
2019-04-20,1571
2019-04-21,1572
2019-04-22,1573
2019-04-23,1574
2019-04-24,1575
2019-04-25,1576
2019-04-26,1577
2019-04-27,1578
2019-04-28,1579
2019-04-29,1580
2019-04-30,1581
2019-05-01,1582
2019-05-02,1583
2019-05-03,1584
2019-05-04,1585
2019-05-05,1586
2019-05-06,1587
2019-05-07,1588
2019-05-08,1589
2019-05-09,1590
2019-05-10,1591
2019-05-11,1592
2019-05-12,1593
2019-05-13,1594
2019-05-14,1595
2019-05-15,1596
2019-05-16,1597
2019-05-17,1598
2019-05-18,1599
2019-05-19,1600
2019-05-20,1601
2019-05-21,1602
2019-05-22,1603
2019-05-23,1604
2019-05-24,1605
2019-05-25,1606
2019-05-26,1607
2019-05-27,1608
2019-05-28,1609
2019-05-29,1610
2019-05-30,1611
2019-05-31,1612
2019-06-01,1613
2019-06-02,1614
2019-06-03,1615
2019-06-04,1616
2019-06-05,1617
2019-06-06,1618
2019-06-07,1619
2019-06-08,1620
2019-06-09,1621
2019-06-10,1622
2019-06-11,1623
2019-06-12,1624
2019-06-13,1625
2019-06-14,1626
2019-06-15,1627
2019-06-16,1628
2019-06-17,1629
2019-06-18,1630
2019-06-19,1631
2019-06-20,1632
2019-06-21,1633
2019-06-22,1634
2019-06-23,1635
2019-06-24,1636
2019-06-25,1637
2019-06-26,1638
2019-06-27,1639
2019-06-28,1640
2019-06-29,1641
2019-06-30,1642
2019-07-01,1643
2019-07-02,1644
2019-07-03,1645
2019-07-04,1646
2019-07-05,1647
2019-07-06,1648
2019-07-07,1649
2019-07-08,1650
2019-07-09,1651
2019-07-10,1652
2019-07-11,1653
2019-07-12,1654
2019-07-13,1655
2019-07-14,1656
2019-07-15,1657
2019-07-16,1658
2019-07-17,1659
2019-07-18,1660
2019-07-19,1661
2019-07-20,1662
2019-07-21,1663
2019-07-22,1664
2019-07-23,1665
2019-07-24,1666
2019-07-25,1667
2019-07-26,1668
2019-07-27,1669
2019-07-28,1670
2019-07-29,1671
2019-07-30,1672
2019-07-31,1673
2019-08-01,1674
2019-08-02,1675
2019-08-03,1676
2019-08-04,1677
2019-08-05,1678
2019-08-06,1679
2019-08-07,1680
2019-08-08,1681
2019-08-09,1682
2019-08-10,1683
2019-08-11,1684
2019-08-12,1685
2019-08-13,1686
2019-08-14,1687
2019-08-15,1688
2019-08-16,1689
2019-08-17,1690
2019-08-18,1691
2019-08-19,1692
2019-08-20,1693
2019-08-21,1694
2019-08-22,1695
2019-08-23,1696
2019-08-24,1697
2019-08-25,1698
2019-08-26,1699
2019-08-27,1700
2019-08-28,1701
2019-08-29,1702
2019-08-30,1703
2019-08-31,1704
2019-09-01,1705
2019-09-02,1706
2019-09-03,1707
2019-09-04,1708
2019-09-05,1709
2019-09-06,1710
2019-09-07,1711
2019-09-08,1712
2019-09-09,1713
2019-09-10,1714
2019-09-11,1715
2019-09-12,1716
2019-09-13,1717
2019-09-14,1718
2019-09-15,1719
2019-09-16,1720
2019-09-17,1721
2019-09-18,1722
2019-09-19,1723
2019-09-20,1724
2019-09-21,1725
2019-09-22,1726
2019-09-23,1727
2019-09-24,1728
2019-09-25,1729
2019-09-26,1730
2019-09-27,1731
2019-09-28,1732
2019-09-29,1733
2019-09-30,1734
2019-10-01,1735
2019-10-02,1736
2019-10-03,1737
2019-10-04,1738
2019-10-05,1739
2019-10-06,1740
2019-10-07,1741
2019-10-08,1742
2019-10-09,1743
2019-10-10,1744
2019-10-11,1745
2019-10-12,1746
2019-10-13,1747
2019-10-14,1748
2019-10-15,1749
2019-10-16,1750
2019-10-17,1751
2019-10-18,1752
2019-10-19,1753
2019-10-20,1754
2019-10-21,1755
2019-10-22,1756
2019-10-23,1757
2019-10-24,1758
2019-10-25,1759
2019-10-26,1760
2019-10-27,1761
2019-10-28,1762
2019-10-29,1763
2019-10-30,1764
2019-10-31,1765
2019-11-01,1766
2019-11-02,1767
2019-11-03,1768
2019-11-04,1769
2019-11-05,1770
2019-11-06,1771
2019-11-07,1772
2019-11-08,1773
2019-11-09,1774
2019-11-10,1775
2019-11-11,1776
2019-11-12,1777
2019-11-13,1778
2019-11-14,1779
2019-11-15,1780
2019-11-16,1781
2019-11-17,1782
2019-11-18,1783
2019-11-19,1784
2019-11-20,1785
2019-11-21,1786
2019-11-22,1787
2019-11-23,1788
2019-11-24,1789
2019-11-25,1790
2019-11-26,1791
2019-11-27,1792
2019-11-28,1793
2019-11-29,1794
2019-11-30,1795
2019-12-01,1796
2019-12-02,1797
2019-12-03,1798
2019-12-04,1799
2019-12-05,1800
2019-12-06,1801
2019-12-07,1802
2019-12-08,1803
2019-12-09,1804
2019-12-10,1805
2019-12-11,1806
2019-12-12,1807
2019-12-13,1808
2019-12-14,1809
2019-12-15,1810
2019-12-16,1811
2019-12-17,1812
2019-12-18,1813
2019-12-19,1814
2019-12-20,1815
2019-12-21,1816
2019-12-22,1817
2019-12-23,1818
2019-12-24,1819
2019-12-25,1820
2019-12-26,1821
2019-12-27,1822
2019-12-28,1823
2019-12-29,1824
2019-12-30,1825
2019-12-31,1826
2020-01-01,1827
2020-01-02,1828
2020-01-03,1829
2020-01-04,1830
2020-01-05,1831
2020-01-06,1832
2020-01-07,1833
2020-01-08,1834
2020-01-09,1835
2020-01-10,1836
2020-01-11,1837
2020-01-12,1838
2020-01-13,1839
2020-01-14,1840
2020-01-15,1841
2020-01-16,1842
2020-01-17,1843
2020-01-18,1844
2020-01-19,1845
2020-01-20,1846
2020-01-21,1847
2020-01-22,1848
2020-01-23,1849
2020-01-24,1850
2020-01-25,1851
2020-01-26,1852
2020-01-27,1853
2020-01-28,1854
2020-01-29,1855
2020-01-30,1856
2020-01-31,1857
2020-02-01,1858
2020-02-02,1859
2020-02-03,1860
2020-02-04,1861
2020-02-05,1862
2020-02-06,1863
2020-02-07,1864
2020-02-08,1865
2020-02-09,1866
2020-02-10,1867
2020-02-11,1868
2020-02-12,1869
2020-02-13,1870
2020-02-14,1871
2020-02-15,1872
2020-02-16,1873
2020-02-17,1874
2020-02-18,1875
2020-02-19,1876
2020-02-20,1877
2020-02-21,1878
2020-02-22,1879
2020-02-23,1880
2020-02-24,1881
2020-02-25,1882
2020-02-26,1883
2020-02-27,1884
2020-02-28,1885
2020-02-29,1886
2020-03-01,1887
2020-03-02,1888
2020-03-03,1889
2020-03-04,1890
2020-03-05,1891
2020-03-06,1892
2020-03-07,1893
2020-03-08,1894
2020-03-09,1895
2020-03-10,1896
2020-03-11,1897
2020-03-12,1898
2020-03-13,1899
2020-03-14,1900
2020-03-15,1901
2020-03-16,1902
2020-03-17,1903
2020-03-18,1904
2020-03-19,1905
2020-03-20,1906
2020-03-21,1907
2020-03-22,1908
2020-03-23,1909
2020-03-24,1910
2020-03-25,1911
2020-03-26,1912
2020-03-27,1913
2020-03-28,1914
2020-03-29,1915
2020-03-30,1916
2020-03-31,1917
2020-04-01,1918
2020-04-02,1919
2020-04-03,1920
2020-04-04,1921
2020-04-05,1922
2020-04-06,1923
2020-04-07,1924
2020-04-08,1925
2020-04-09,1926
2020-04-10,1927
2020-04-11,1928
2020-04-12,1929
2020-04-13,1930
2020-04-14,1931
2020-04-15,1932
2020-04-16,1933
2020-04-17,1934
2020-04-18,1935
2020-04-19,1936
2020-04-20,1937
2020-04-21,1938
2020-04-22,1939
2020-04-23,1940
2020-04-24,1941
2020-04-25,1942
2020-04-26,1943
2020-04-27,1944
2020-04-28,1945
2020-04-29,1946
2020-04-30,1947
2020-05-01,1948
2020-05-02,1949
2020-05-03,1950
2020-05-04,1951
2020-05-05,1952
2020-05-06,1953
2020-05-07,1954
2020-05-08,1955
2020-05-09,1956
2020-05-10,1957
2020-05-11,1958
2020-05-12,1959
2020-05-13,1960
2020-05-14,1961
2020-05-15,1962
2020-05-16,1963
2020-05-17,1964
2020-05-18,1965
2020-05-19,1966
2020-05-20,1967
2020-05-21,1968
2020-05-22,1969
2020-05-23,1970
2020-05-24,1971
2020-05-25,1972
2020-05-26,1973
2020-05-27,1974
2020-05-28,1975
2020-05-29,1976
2020-05-30,1977
2020-05-31,1978
2020-06-01,1979
2020-06-02,1980
2020-06-03,1981
2020-06-04,1982
2020-06-05,1983
2020-06-06,1984
2020-06-07,1985
2020-06-08,1986
2020-06-09,1987
2020-06-10,1988
2020-06-11,1989
2020-06-12,1990
2020-06-13,1991
2020-06-14,1992
2020-06-15,1993
2020-06-16,1994
2020-06-17,1995
2020-06-18,1996
2020-06-19,1997
2020-06-20,1998
2020-06-21,1999
2020-06-22,2000
2020-06-23,2001
2020-06-24,2002
2020-06-25,2003
2020-06-26,2004
2020-06-27,2005
2020-06-28,2006
2020-06-29,2007
2020-06-30,2008
2020-07-01,2009
